province,month,temperature,humidity,rainfall
Thái Bình,202204,23.45,83.06,2.61
Thái Bình,202205,25.78,86.03,7.6
Thái Bình,202206,28.64,87.81,6.07
Thái Bình,202207,28.92,86.9,10.26
Thái Bình,202208,28.58,86.36,15.0
Thái Bình,202209,28.06,84.5,13.28
Thái Bình,202210,23.77,83.65,5.44
Thái Bình,202211,23.86,86.31,3.26
Thái Bình,202212,16.03,75.64,0.31
Thái Bình,202213,23.64,84.83,6.02
Thái Bình,202301,16.14,77.12,1.05
Thái Bình,202302,19.47,84.74,1.31
Thái Bình,202303,21.76,84.4,0.73
Thái Bình,202304,25.21,85.7,1.83
Thái Bình,202305,28.01,83.81,3.34
Thái Bình,202306,29.33,85.49,9.49
Thái Bình,202307,29.76,84.0,4.83
Thái Bình,202308,28.73,86.19,9.54
Thái Bình,202309,27.86,86.24,13.19
Thái Bình,202310,25.64,84.23,7.83
Thái Bình,202311,22.73,82.08,1.25
Thái Bình,202312,18.45,80.76,0.64
Thái Bình,202313,24.44,83.71,4.59
Thái Bình,202401,18.12,86.43,1.69
Thái Bình,202402,19.62,83.93,0.61
Thái Bình,202403,21.77,84.54,2.04
Thái Bình,202404,27.45,84.54,1.53
Thái Bình,202405,27.87,85.37,9.02
Thái Bình,202406,29.44,87.13,12.46
Thái Bình,202407,29.21,87.14,13.04
Thái Bình,202408,29.37,86.12,9.3
Thái Bình,202409,28.13,87.23,24.73
Thái Bình,202410,24.95,81.27,2.56
Thái Bình,202411,22.43,78.6,0.53
Thái Bình,202412,17.71,76.79,0.21
Thái Bình,202413,24.68,84.09,6.47
Thái Bình,202501,16.75,77.26,0.18
Thái Bình,202502,17.62,83.67,1.13
Thái Bình,202503,20.38,80.15,0.83
Thái Nguyên,201501,15.37,81.97,1.42
Thái Nguyên,201502,18.22,82.18,0.94
Thái Nguyên,201503,21.9,83.72,1.78
Thái Nguyên,201504,24.43,76.37,1.43
Thái Nguyên,201505,28.75,82.07,5.88
Thái Nguyên,201506,28.33,86.05,5.7
Thái Nguyên,201507,28.35,80.93,6.9
Thái Nguyên,201508,28.04,84.3,9.38
Thái Nguyên,201509,27.1,86.88,9.63
Thái Nguyên,201510,24.1,82.2,1.9
Thái Nguyên,201511,22.18,86.92,5.81
Thái Nguyên,201512,16.0,83.78,2.09
Thái Nguyên,201513,23.59,83.11,4.42
Thái Nguyên,201601,15.11,84.54,2.91
Thái Nguyên,201602,14.28,73.62,0.33
Thái Nguyên,201603,19.82,81.37,1.08
Thái Nguyên,201604,25.53,84.92,4.53
Thái Nguyên,201605,27.06,83.87,4.09
Thái Nguyên,201606,28.64,83.86,5.76
Thái Nguyên,201607,28.29,85.55,10.88
Thái Nguyên,201608,28.34,84.36,10.76
Thái Nguyên,201609,27.06,84.2,5.22
Thái Nguyên,201610,24.87,83.52,1.95
Thái Nguyên,201611,20.01,82.92,0.97
Thái Nguyên,201612,17.47,77.26,0.13
Thái Nguyên,201613,23.06,82.53,4.07
Thái Nguyên,201701,17.25,83.59,3.53
Thái Nguyên,201702,17.61,78.47,0.72
Thái Nguyên,201703,21.88,81.7,3.1
Thái Nguyên,201704,24.38,78.58,2.74
Thái Nguyên,201705,26.53,79.16,4.06
Thái Nguyên,201706,28.37,85.15,11.45
Thái Nguyên,201707,27.9,86.33,12.28
Thái Nguyên,201708,27.96,86.53,12.42
Thái Nguyên,201709,27.6,87.92,7.65
Thái Nguyên,201710,23.41,86.06,6.11
Thái Nguyên,201711,19.73,83.4,0.68
Thái Nguyên,201712,14.86,79.61,1.19
Thái Nguyên,201713,23.15,83.07,5.53
Thái Nguyên,201801,15.97,82.9,1.26
Thái Nguyên,201802,15.53,79.74,0.61
Thái Nguyên,201803,21.29,81.09,2.14
Thái Nguyên,201804,23.42,81.54,2.87
Thái Nguyên,201805,27.37,85.45,5.74
Thái Nguyên,201806,28.33,82.63,7.94
Thái Nguyên,201807,28.4,85.21,12.95
Thái Nguyên,201808,28.2,85.41,14.61
Thái Nguyên,201809,26.66,85.65,5.45
Thái Nguyên,201810,23.02,84.92,5.44
Thái Nguyên,201811,21.17,83.64,1.85
Thái Nguyên,201812,16.5,85.08,1.7
Thái Nguyên,201813,23.03,83.64,5.26
Thái Nguyên,201901,15.65,86.09,1.38
Thái Nguyên,201902,20.7,84.74,1.73
Thái Nguyên,201903,21.84,84.65,1.89
Thái Nguyên,201904,26.61,84.15,4.39
Thái Nguyên,201905,26.93,85.31,5.56
Thái Nguyên,201906,28.89,86.02,7.97
Thái Nguyên,201907,28.7,85.5,7.73
Thái Nguyên,201908,28.46,86.2,12.08
Thái Nguyên,201909,26.79,81.26,7.31
Thái Nguyên,201910,24.1,86.56,4.52
Thái Nguyên,201911,20.01,82.17,1.06
Thái Nguyên,201912,16.44,78.21,0.25
Thái Nguyên,201913,23.77,84.24,4.67
Thái Nguyên,202001,17.7,83.7,1.84
Thái Nguyên,202002,18.13,83.15,1.35
Thái Nguyên,202003,22.36,83.48,4.2
Thái Nguyên,202004,21.69,83.0,5.33
Thái Nguyên,202005,28.0,84.52,5.11
Thái Nguyên,202006,28.7,86.68,4.42
Thái Nguyên,202007,28.54,86.42,4.24
Thái Nguyên,202008,27.72,88.3,12.42
Thái Nguyên,202009,27.17,88.41,9.82
Thái Nguyên,202010,22.19,85.83,10.22
Thái Nguyên,202011,20.49,83.77,0.83
Thái Nguyên,202012,14.29,79.78,0.09
Thái Nguyên,202013,23.09,84.75,5.01
Thái Nguyên,202101,13.63,78.02,0.13
Thái Nguyên,202102,18.79,83.22,2.18
Thái Nguyên,202103,22.19,83.88,1.31
Thái Nguyên,202104,24.85,85.05,4.07
Thái Nguyên,202105,27.86,86.31,6.01
Thái Nguyên,202106,28.79,82.93,6.11
Thái Nguyên,202107,28.72,84.65,8.43
Thái Nguyên,202108,28.51,85.65,8.51
Thái Nguyên,202109,27.31,86.56,9.01
Thái Nguyên,202110,22.41,85.25,7.89
Thái Nguyên,202111,19.37,82.24,1.1
Thái Nguyên,202112,15.64,77.07,0.33
Thái Nguyên,202113,23.19,83.4,4.6
Thái Nguyên,202201,16.62,85.44,2.3
Thái Nguyên,202202,14.43,83.22,5.21
Thái Nguyên,202203,22.31,85.03,3.4
Thái Nguyên,202204,23.33,80.05,2.84
Thái Nguyên,202205,25.14,84.68,12.07
Thái Nguyên,202206,27.84,87.56,7.35
Thái Nguyên,202207,28.07,88.44,7.33
Thái Nguyên,202208,27.7,88.26,12.01
Thái Nguyên,202209,27.09,85.16,8.22
Thái Nguyên,202210,22.99,81.81,2.6
Thái Nguyên,202211,22.68,84.66,1.88
Thái Nguyên,202212,13.95,75.9,0.46
Thái Nguyên,202213,22.72,84.19,5.48
Thái Nguyên,202301,14.6,75.52,0.35
Thái Nguyên,202302,19.06,81.87,2.07
Thái Nguyên,202303,21.55,81.17,0.77
Thái Nguyên,202304,25.28,81.81,1.83
Thái Nguyên,202305,27.84,79.78,3.85
Thái Nguyên,202306,28.5,85.97,10.54
Thái Nguyên,202307,29.0,84.55,5.44
Thái Nguyên,202308,28.23,86.41,13.07
Thái Nguyên,202309,27.19,85.86,8.34
Thái Nguyên,202310,24.66,83.17,2.4
Thái Nguyên,202311,21.13,81.26,0.96
Thái Nguyên,202312,16.89,79.62,0.49
Thái Nguyên,202313,23.68,82.24,4.18
Thái Nguyên,202401,16.58,85.0,2.28
Thái Nguyên,202402,18.98,80.31,0.39
Thái Nguyên,202403,22.07,79.35,1.41
Thái Nguyên,202404,27.84,79.01,1.63
Thái Nguyên,202405,27.25,83.54,8.62
Thái Nguyên,202406,28.75,86.45,11.63
Thái Nguyên,202407,28.63,87.17,13.34
Thái Nguyên,202408,28.47,87.3,12.84
Thái Nguyên,202409,27.54,86.94,15.48
Thái Nguyên,202410,23.81,81.76,1.22
Thái Nguyên,202411,20.93,78.34,0.13
Thái Nguyên,202412,15.52,77.23,0.16
Thái Nguyên,202413,23.86,82.71,5.77
Thái Nguyên,202501,15.35,74.96,0.21
Thái Nguyên,202502,16.58,81.72,0.96
Thái Nguyên,202503,20.47,76.27,0.72
Thanh Hóa,201501,16.42,84.64,0.83
Thanh Hóa,201502,18.99,84.12,0.69
Thanh Hóa,201503,22.63,86.15,1.58
Thanh Hóa,201504,24.76,78.45,0.96
Thanh Hóa,201505,29.74,77.74,2.04
Thanh Hóa,201506,29.57,78.35,3.72
Thanh Hóa,201507,28.7,78.46,7.24
Thanh Hóa,201508,28.35,82.16,4.25
Thanh Hóa,201509,27.68,85.87,11.37
Thanh Hóa,201510,24.97,82.67,3.69
Thanh Hóa,201511,23.6,86.64,4.45
Thanh Hóa,201512,17.69,84.01,1.7
Thanh Hóa,201513,24.45,82.43,3.55
Thanh Hóa,201601,17.06,85.51,3.58
Thanh Hóa,201602,15.61,73.7,0.25
Thanh Hóa,201603,20.52,81.13,0.5
Thanh Hóa,201604,26.52,80.72,2.37
Thanh Hóa,201605,28.48,78.92,3.22
Thanh Hóa,201606,30.31,74.02,3.01
Thanh Hóa,201607,29.47,77.65,5.06
Thanh Hóa,201608,28.61,83.21,12.2
Thanh Hóa,201609,27.25,85.76,12.25
Thanh Hóa,201610,25.65,84.82,5.29
Thanh Hóa,201611,20.96,85.11,3.13
Thanh Hóa,201612,18.55,80.37,0.31
Thanh Hóa,201613,24.1,80.94,4.28
Thanh Hóa,201701,18.34,86.07,2.29
Thanh Hóa,201702,18.5,81.46,0.33
Thanh Hóa,201703,22.25,84.9,3.15
Thanh Hóa,201704,24.98,80.01,3.01
Thanh Hóa,201705,26.68,82.26,4.73
Thanh Hóa,201706,28.96,83.18,5.01
Thanh Hóa,201707,27.99,86.33,14.17
Thanh Hóa,201708,28.13,86.2,9.16
Thanh Hóa,201709,28.31,84.77,12.7
Thanh Hóa,201710,24.0,87.91,15.01
Thanh Hóa,201711,20.41,85.7,0.88
Thanh Hóa,201712,16.27,82.05,0.98
Thanh Hóa,201713,23.76,84.27,6.0
Thanh Hóa,201801,17.33,84.88,0.48
Thanh Hóa,201802,16.7,80.97,0.87
Thanh Hóa,201803,21.58,82.35,0.94
Thanh Hóa,201804,23.67,83.18,3.15
Thanh Hóa,201805,28.01,83.87,5.06
Thanh Hóa,201806,28.63,81.92,3.62
Thanh Hóa,201807,28.31,86.05,19.57
Thanh Hóa,201808,28.1,85.86,14.17
Thanh Hóa,201809,27.07,85.43,6.85
Thanh Hóa,201810,24.42,85.23,4.92
Thanh Hóa,201811,22.29,85.32,2.73
Thanh Hóa,201812,17.93,87.58,4.31
Thanh Hóa,201813,23.71,84.42,5.61
Thanh Hóa,201901,17.11,87.61,0.66
Thanh Hóa,201902,21.68,86.7,1.57
Thanh Hóa,201903,22.76,86.74,1.21
Thanh Hóa,201904,27.3,84.57,3.03
Thanh Hóa,201905,27.64,86.15,7.19
Thanh Hóa,201906,29.34,83.86,3.36
Thanh Hóa,201907,29.16,83.42,7.25
Thanh Hóa,201908,28.45,85.56,12.1
Thanh Hóa,201909,26.99,82.57,7.23
Thanh Hóa,201910,25.01,87.05,10.46
Thanh Hóa,201911,21.07,84.84,2.35
Thanh Hóa,201912,17.72,81.61,0.42
Thanh Hóa,201913,24.52,85.06,4.77
Thanh Hóa,202001,18.86,86.39,2.03
Thanh Hóa,202002,19.26,85.05,0.82
Thanh Hóa,202003,23.37,86.31,3.03
Thanh Hóa,202004,22.25,85.72,4.02
Thanh Hóa,202005,28.63,84.66,3.18
Thanh Hóa,202006,29.16,83.96,1.69
Thanh Hóa,202007,29.22,83.39,2.63
Thanh Hóa,202008,28.2,86.1,12.57
Thanh Hóa,202009,27.9,86.51,9.33
Thanh Hóa,202010,22.91,87.42,15.6
Thanh Hóa,202011,21.32,86.57,2.15
Thanh Hóa,202012,15.81,82.25,0.42
Thanh Hóa,202013,23.92,85.36,4.82
Thanh Hóa,202101,14.77,80.59,0.12
Thanh Hóa,202102,19.31,85.33,1.54
Thanh Hóa,202103,22.58,86.37,1.08
Thanh Hóa,202104,25.4,87.25,4.6
Thanh Hóa,202105,28.34,85.9,4.48
Thanh Hóa,202106,28.93,83.43,7.25
Thanh Hóa,202107,28.84,84.71,9.63
Thanh Hóa,202108,28.82,83.93,4.53
Thanh Hóa,202109,27.48,86.83,17.27
Thanh Hóa,202110,23.03,88.17,13.14
Thanh Hóa,202111,20.32,84.24,1.42
Thanh Hóa,202112,16.61,81.5,0.44
Thanh Hóa,202113,23.72,84.84,5.47
Thanh Hóa,202201,18.01,87.54,1.63
Thanh Hóa,202202,15.62,86.33,6.66
Thanh Hóa,202203,22.47,87.16,2.19
Thanh Hóa,202204,23.62,82.53,2.09
Thanh Hóa,202205,25.65,85.34,6.15
Thanh Hóa,202206,28.47,85.15,4.15
Thanh Hóa,202207,28.58,85.92,9.55
Thanh Hóa,202208,28.15,85.77,9.81
Thanh Hóa,202209,27.45,86.11,16.14
Thanh Hóa,202210,23.28,85.37,5.21
Thanh Hóa,202211,23.45,87.51,6.18
Thanh Hóa,202212,15.5,79.25,0.43
Thanh Hóa,202213,23.39,85.32,5.83
Thanh Hóa,202301,15.65,79.06,0.83
Thanh Hóa,202302,19.51,85.48,0.96
Thanh Hóa,202303,21.91,84.25,0.83
Thanh Hóa,202304,25.7,83.89,1.53
Thanh Hóa,202305,28.19,81.38,2.64
Thanh Hóa,202306,29.03,84.2,5.99
Thanh Hóa,202307,29.32,83.08,5.29
Thanh Hóa,202308,28.38,85.21,6.72
Thanh Hóa,202309,27.37,86.26,12.21
Thanh Hóa,202310,25.12,85.61,8.04
Thanh Hóa,202311,22.17,84.0,1.98
Thanh Hóa,202312,18.16,82.52,0.96
Thanh Hóa,202313,24.23,83.72,4.01
Thanh Hóa,202401,18.01,87.42,1.61
Thanh Hóa,202402,19.96,84.35,0.55
Thanh Hóa,202403,22.24,83.13,1.43
Thanh Hóa,202404,28.56,77.67,1.02
Thanh Hóa,202405,27.89,84.27,7.92
Thanh Hóa,202406,29.17,85.25,7.44
Thanh Hóa,202407,28.8,86.22,10.38
Thanh Hóa,202408,29.04,84.67,5.77
Thanh Hóa,202409,27.71,86.52,19.93
Thanh Hóa,202410,24.44,83.15,4.96
Thanh Hóa,202411,21.76,81.69,1.18
Thanh Hóa,202412,17.22,80.44,0.33
Thanh Hóa,202413,24.57,83.74,5.21
Thanh Hóa,202501,16.31,79.42,0.17
Thanh Hóa,202502,17.64,85.14,1.14
Thanh Hóa,202503,20.6,80.32,0.98
Thừa Thiên Huế,201501,19.5,85.23,1.54
Thừa Thiên Huế,201502,21.37,87.07,1.29
Thừa Thiên Huế,201503,24.19,85.89,2.31
Thừa Thiên Huế,201504,25.72,81.37,4.03
Thừa Thiên Huế,201505,29.16,76.58,0.98
Thừa Thiên Huế,201506,29.4,72.8,1.32
Thừa Thiên Huế,201507,28.59,73.1,2.25
Thừa Thiên Huế,201508,28.95,74.12,2.35
Thừa Thiên Huế,201509,28.16,79.39,9.91
Thừa Thiên Huế,201510,25.75,83.15,9.06
Thừa Thiên Huế,201511,25.41,85.68,8.51
Thừa Thiên Huế,201512,22.81,87.4,5.45
Thừa Thiên Huế,201513,25.77,80.94,4.09
Thừa Thiên Huế,201601,21.9,88.87,2.71
Thừa Thiên Huế,201602,19.84,83.51,1.23
Thừa Thiên Huế,201603,23.2,81.43,0.48
Thừa Thiên Huế,201604,28.6,70.3,0.8
Thừa Thiên Huế,201605,28.92,75.16,2.65
Thừa Thiên Huế,201606,29.38,73.85,3.1
Thừa Thiên Huế,201607,29.01,74.07,2.55
Thừa Thiên Huế,201608,28.75,76.84,6.51
Thừa Thiên Huế,201609,27.4,84.3,22.61
Thừa Thiên Huế,201610,26.19,87.62,21.7
Thừa Thiên Huế,201611,24.3,89.87,18.39
Thừa Thiên Huế,201612,22.06,90.26,19.94
Thừa Thiên Huế,201613,25.81,81.35,8.57
Thừa Thiên Huế,201701,21.46,90.15,4.49
Thừa Thiên Huế,201702,20.49,88.78,3.63
Thừa Thiên Huế,201703,23.42,88.08,1.94
Thừa Thiên Huế,201704,25.78,84.43,1.45
Thừa Thiên Huế,201705,27.35,85.29,5.52
Thừa Thiên Huế,201706,28.17,81.65,3.37
Thừa Thiên Huế,201707,27.43,84.27,12.94
Thừa Thiên Huế,201708,28.02,82.9,5.52
Thừa Thiên Huế,201709,27.89,82.44,10.81
Thừa Thiên Huế,201710,25.36,86.61,12.49
Thừa Thiên Huế,201711,23.91,91.2,31.24
Thừa Thiên Huế,201712,20.92,87.67,6.82
Thừa Thiên Huế,201713,25.04,86.11,8.35
Thừa Thiên Huế,201801,20.59,90.32,2.54
Thừa Thiên Huế,201802,19.67,87.59,1.69
Thừa Thiên Huế,201803,22.59,87.15,1.84
Thừa Thiên Huế,201804,24.64,85.94,4.94
Thừa Thiên Huế,201805,27.63,82.46,1.32
Thừa Thiên Huế,201806,27.76,81.31,4.76
Thừa Thiên Huế,201807,27.56,82.37,7.31
Thừa Thiên Huế,201808,27.49,81.34,3.47
Thừa Thiên Huế,201809,27.36,82.95,7.88
Thừa Thiên Huế,201810,25.69,82.86,6.89
Thừa Thiên Huế,201811,24.4,85.59,9.14
Thừa Thiên Huế,201812,22.81,89.46,18.36
Thừa Thiên Huế,201813,24.88,84.93,5.87
Thừa Thiên Huế,201901,21.05,89.74,4.36
Thừa Thiên Huế,201902,23.22,87.82,0.34
Thừa Thiên Huế,201903,24.86,86.64,1.23
Thừa Thiên Huế,201904,27.56,83.08,0.87
Thừa Thiên Huế,201905,28.44,82.15,3.87
Thừa Thiên Huế,201906,29.11,79.46,1.23
Thừa Thiên Huế,201907,28.48,78.63,3.61
Thừa Thiên Huế,201908,28.29,78.86,7.94
Thừa Thiên Huế,201909,26.87,82.72,18.02
Thừa Thiên Huế,201910,25.95,84.21,13.02
Thừa Thiên Huế,201911,23.79,85.53,9.7
Thừa Thiên Huế,201912,21.22,84.95,1.77
Thừa Thiên Huế,201913,25.75,83.63,5.52
Thừa Thiên Huế,202001,21.4,86.5,1.53
Thừa Thiên Huế,202002,21.6,85.48,0.55
Thừa Thiên Huế,202003,25.21,85.14,1.26
Thừa Thiên Huế,202004,25.08,85.84,4.55
Thừa Thiên Huế,202005,28.6,80.1,1.53
Thừa Thiên Huế,202006,29.14,76.4,0.98
Thừa Thiên Huế,202007,29.03,75.5,2.05
Thừa Thiên Huế,202008,28.16,80.3,6.54
Thừa Thiên Huế,202009,28.22,79.63,8.63
Thừa Thiên Huế,202010,25.77,88.5,57.63
Thừa Thiên Huế,202011,23.59,89.07,19.15
Thừa Thiên Huế,202012,20.74,89.43,7.47
Thừa Thiên Huế,202013,25.56,83.49,9.38
Thừa Thiên Huế,202101,18.8,87.09,2.57
Thừa Thiên Huế,202102,20.54,86.36,1.65
Thừa Thiên Huế,202103,23.91,87.73,1.99
Thừa Thiên Huế,202104,25.65,87.03,3.2
Thừa Thiên Huế,202105,27.8,83.78,0.59
Thừa Thiên Huế,202106,28.61,79.7,2.46
Thừa Thiên Huế,202107,28.03,80.53,3.53
Thừa Thiên Huế,202108,28.32,78.78,2.55
Thừa Thiên Huế,202109,26.81,86.45,23.6
Thừa Thiên Huế,202110,25.6,89.24,36.24
Thừa Thiên Huế,202111,23.5,88.58,13.09
Thừa Thiên Huế,202112,20.88,87.24,9.7
Thừa Thiên Huế,202113,24.89,85.2,8.46
Thừa Thiên Huế,202201,21.42,90.57,2.01
Thừa Thiên Huế,202202,20.91,89.73,1.62
Thừa Thiên Huế,202203,23.74,88.08,3.69
Thừa Thiên Huế,202204,24.63,86.66,9.87
Thừa Thiên Huế,202205,26.29,86.74,5.06
Thừa Thiên Huế,202206,28.29,80.76,1.18
Thừa Thiên Huế,202207,27.85,83.11,3.28
Thừa Thiên Huế,202208,27.87,81.28,5.62
Thừa Thiên Huế,202209,27.23,83.78,14.76
Thừa Thiên Huế,202210,24.81,86.98,31.99
Thừa Thiên Huế,202211,24.59,88.56,7.19
Thừa Thiên Huế,202212,20.64,86.59,12.99
Thừa Thiên Huế,202213,24.87,86.05,8.33
Thừa Thiên Huế,202301,19.83,87.78,5.16
Thừa Thiên Huế,202302,21.87,88.99,4.08
Thừa Thiên Huế,202303,22.9,87.05,0.49
Thừa Thiên Huế,202304,26.9,84.85,1.67
Thừa Thiên Huế,202305,28.14,81.99,3.61
Thừa Thiên Huế,202306,28.65,80.89,2.59
Thừa Thiên Huế,202307,28.48,81.5,1.47
Thừa Thiên Huế,202308,28.71,77.75,2.34
Thừa Thiên Huế,202309,27.59,84.23,17.68
Thừa Thiên Huế,202310,26.3,88.45,36.2
Thừa Thiên Huế,202311,24.29,87.89,19.89
Thừa Thiên Huế,202312,22.44,90.22,14.15
Thừa Thiên Huế,202313,25.52,85.11,9.14
Thừa Thiên Huế,202401,21.18,88.68,2.11
Thừa Thiên Huế,202402,22.7,88.57,0.31
Thừa Thiên Huế,202403,24.49,86.84,0.73
Thừa Thiên Huế,202404,28.68,78.22,0.18
Thừa Thiên Huế,202405,28.03,83.87,6.74
Thừa Thiên Huế,202406,29.03,79.88,2.82
Thừa Thiên Huế,202407,28.31,81.49,4.94
Thừa Thiên Huế,202408,29.19,78.12,2.3
Thừa Thiên Huế,202409,27.93,83.31,19.26
Thừa Thiên Huế,202410,25.87,85.86,25.04
Thừa Thiên Huế,202411,23.9,87.63,17.25
Thừa Thiên Huế,202412,20.95,88.35,11.54
Thừa Thiên Huế,202413,25.86,84.23,7.79
Thừa Thiên Huế,202501,18.86,85.92,3.36
Thừa Thiên Huế,202502,20.52,89.72,3.45
Thừa Thiên Huế,202503,22.6,86.3,1.46
Tiền Giang,201501,27.24,61.99,0.14
Tiền Giang,201502,27.7,60.1,0.01
Tiền Giang,201503,29.75,59.36,0.01
Tiền Giang,201504,31.36,57.75,0.4
Tiền Giang,201505,31.48,62.34,1.78
Tiền Giang,201506,28.63,77.1,6.64
Tiền Giang,201507,27.6,83.53,4.53
Tiền Giang,201508,27.35,84.35,4.37
Tiền Giang,201509,27.36,85.13,6.1
Tiền Giang,201510,27.38,84.7,5.07
Tiền Giang,201511,27.38,83.65,2.66
Tiền Giang,201512,27.65,74.27,1.45
Tiền Giang,201513,28.41,72.93,2.77
Tiền Giang,201601,28.6,66.99,0.04
Tiền Giang,201602,29.1,57.42,0.03
Tiền Giang,201603,29.93,59.03,0.0
Tiền Giang,201604,32.29,55.59,0.03
Tiền Giang,201605,30.72,70.17,7.13
Tiền Giang,201606,27.45,86.3,4.54
Tiền Giang,201607,27.18,86.98,4.64
Tiền Giang,201608,27.28,86.33,2.91
Tiền Giang,201609,27.37,84.45,5.04
Tiền Giang,201610,26.62,89.51,8.5
Tiền Giang,201611,26.81,87.91,5.17
Tiền Giang,201612,25.82,86.19,2.84
Tiền Giang,201613,28.26,76.49,3.42
Tiền Giang,201701,26.38,80.03,1.2
Tiền Giang,201702,27.3,70.57,0.77
Tiền Giang,201703,29.12,64.67,0.61
Tiền Giang,201704,30.18,67.18,1.81
Tiền Giang,201705,29.11,78.53,5.53
Tiền Giang,201706,27.69,84.79,3.94
Tiền Giang,201707,26.98,86.1,5.58
Tiền Giang,201708,27.03,88.22,5.89
Tiền Giang,201709,27.41,86.87,5.28
Tiền Giang,201710,26.82,87.54,9.13
Tiền Giang,201711,26.63,88.34,4.17
Tiền Giang,201712,25.32,83.0,2.47
Tiền Giang,201713,27.49,80.55,3.89
Tiền Giang,201801,26.51,79.41,2.17
Tiền Giang,201802,26.88,69.17,0.09
Tiền Giang,201803,29.48,63.06,0.77
Tiền Giang,201804,30.77,61.15,1.07
Tiền Giang,201805,29.28,75.54,6.0
Tiền Giang,201806,26.99,88.14,11.48
Tiền Giang,201807,26.58,91.01,10.86
Tiền Giang,201808,26.46,89.9,6.27
Tiền Giang,201809,26.68,88.41,7.55
Tiền Giang,201810,26.97,86.58,5.71
Tiền Giang,201811,26.89,84.65,2.44
Tiền Giang,201812,27.04,81.59,2.09
Tiền Giang,201813,27.55,79.96,4.74
Tiền Giang,201901,26.35,74.39,1.21
Tiền Giang,201902,28.37,65.12,0.11
Tiền Giang,201903,29.93,62.08,0.89
Tiền Giang,201904,31.02,63.37,1.1
Tiền Giang,201905,29.02,81.14,7.97
Tiền Giang,201906,27.52,89.59,14.75
Tiền Giang,201907,26.81,90.2,8.08
Tiền Giang,201908,26.8,91.03,8.93
Tiền Giang,201909,26.79,88.69,8.11
Tiền Giang,201910,27.28,86.36,3.69
Tiền Giang,201911,26.44,84.31,3.27
Tiền Giang,201912,26.34,73.63,0.0
Tiền Giang,201913,27.71,79.25,4.86
Tiền Giang,202001,28.29,63.22,0.06
Tiền Giang,202002,29.01,56.87,0.03
Tiền Giang,202003,30.18,61.97,0.48
Tiền Giang,202004,30.38,66.03,1.87
Tiền Giang,202005,30.78,69.83,4.26
Tiền Giang,202006,27.46,88.21,32.37
Tiền Giang,202007,27.12,88.28,7.85
Tiền Giang,202008,26.96,89.96,7.6
Tiền Giang,202009,27.05,88.68,13.29
Tiền Giang,202010,26.28,91.88,16.12
Tiền Giang,202011,26.71,86.17,3.45
Tiền Giang,202012,25.4,84.69,2.2
Tiền Giang,202013,27.96,78.05,7.45
Tiền Giang,202101,25.22,77.01,0.56
Tiền Giang,202102,27.54,65.21,0.25
Tiền Giang,202103,30.21,60.06,0.04
Tiền Giang,202104,29.32,72.35,5.01
Tiền Giang,202105,28.1,84.82,10.82
Tiền Giang,202106,27.08,88.99,7.12
Tiền Giang,202107,26.81,90.19,12.76
Tiền Giang,202108,27.01,89.08,9.72
Tiền Giang,202109,26.43,90.4,11.1
Tiền Giang,202110,26.61,90.2,9.64
Tiền Giang,202111,26.37,90.03,6.76
Tiền Giang,202112,25.38,83.99,0.4
Tiền Giang,202113,27.17,81.96,6.22
Tiền Giang,202201,26.58,75.76,0.05
Tiền Giang,202202,28.9,65.58,0.44
Tiền Giang,202203,29.41,68.8,4.68
Tiền Giang,202204,28.33,79.27,4.75
Tiền Giang,202205,27.64,86.11,10.35
Tiền Giang,202206,27.41,87.5,7.72
Tiền Giang,202207,26.89,90.3,13.55
Tiền Giang,202208,26.72,89.7,8.97
Tiền Giang,202209,26.61,89.99,8.54
Tiền Giang,202210,26.55,88.47,7.59
Tiền Giang,202211,26.39,88.93,6.37
Tiền Giang,202212,24.87,84.23,2.05
Tiền Giang,202213,27.18,82.99,6.3
Tiền Giang,202301,25.66,79.52,0.85
Tiền Giang,202302,28.08,67.58,0.1
Tiền Giang,202303,29.21,59.45,0.0
Tiền Giang,202304,31.24,63.64,0.88
Tiền Giang,202305,30.07,73.36,5.23
Tiền Giang,202306,27.73,87.17,7.49
Tiền Giang,202307,27.32,88.68,12.78
Tiền Giang,202308,27.53,88.49,4.59
Tiền Giang,202309,27.08,89.53,11.42
Tiền Giang,202310,27.36,88.04,9.24
Tiền Giang,202311,26.81,87.84,4.89
Tiền Giang,202312,26.82,83.29,1.05
Tiền Giang,202313,27.9,79.79,4.9
Tiền Giang,202401,27.93,70.14,0.01
Tiền Giang,202402,29.62,62.76,0.0
Tiền Giang,202403,30.58,60.77,0.02
Tiền Giang,202404,32.65,57.01,0.14
Tiền Giang,202405,30.71,73.73,6.53
Tiền Giang,202406,28.26,85.2,7.32
Tiền Giang,202407,27.3,88.96,11.03
Tiền Giang,202408,27.71,88.61,6.23
Tiền Giang,202409,27.17,90.26,8.66
Tiền Giang,202410,27.12,88.9,9.38
Tiền Giang,202411,27.16,86.2,4.23
Tiền Giang,202412,25.71,85.7,3.24
Tiền Giang,202413,28.48,78.25,4.75
Tiền Giang,202501,25.74,74.22,0.09
Tiền Giang,202502,28.74,63.48,0.23
Tiền Giang,202503,30.27,60.76,0.69
TP Hồ Chí Minh,201501,27.19,58.71,0.04
TP Hồ Chí Minh,201502,27.99,55.55,0.0
TP Hồ Chí Minh,201503,30.07,55.31,0.0
